DAh_rfratio,DAh_Mr,DAh_ug,DAh_gr,DAh_ri,DAh_iz,DAh_deltaMr,DAd_rfratio,DAd_Mr,DAd_ug,DAd_gr,DAd_ri,DAd_iz,DAd_deltaMr,DBh_rfratio,DBh_Mr,DBh_ug,DBh_gr,DBh_ri,DBh_iz,DBh_deltaMr,DBd_rfratio,DBd_Mr,DBd_ug,DBd_gr,DBd_ri,DBd_iz,DBd_deltaMr,DCh_rfratio,DCh_Mr,DCh_ug,DCh_gr,DCh_ri,DCh_iz,DCh_deltaMr,DCd_rfratio,DCd_Mr,DCd_ug,DCd_gr,DCd_ri,DCd_iz,DCd_deltaMr
2.5118864315095313,8.13614884222676,-0.4663747460961929,-0.4753707744280149,-0.0012555215837863898,-0.014591556508985803,-0.9999999999999805,2.5118864315095313,8.13614884222676,-0.4671555827463436,-0.47414066746314987,0.1852843301210143,0.18784936949689524,-0.9999999999999805,2.5118864315095313,8.13614884222676,-0.5674075037749624,-0.4916420625469655,-0.04110880834116415,-0.0223943657333443,-0.9999999999999805,2.5118864315095313,8.13614884222676,-0.5682160507405847,-0.4904302632355275,0.15182035475130817,0.1882284336820632,-0.9999999999999805,2.5118864315095313,8.13614884222676,-1.0238815641837675,-0.7434165869544458,-0.17772827392294133,0.08032800284056307,-0.9999999999999805,2.5118864315095313,8.13614884222676,-1.0246324381992409,-0.7424557034965957,0.038647717325936526,0.27814031729225874,-0.9999999999999805
2.754228703338107,8.16369818545854,-0.47130896954406865,-0.49762363290161105,-0.014243736386294614,-0.021622425845450266,-1.0999999999999766,2.754228703338107,8.16369818545854,-0.4717501322975295,-0.49679249428531236,0.1675951574320962,0.18270963606355295,-1.0999999999999766,2.754228703338107,8.16369818545854,-0.5722998585967645,-0.5139738941015466,-0.055642399349327576,-0.030063916901561072,-1.0999999999999766,2.754228703338107,8.16369818545854,-0.5727685497245929,-0.5131551826381049,0.13268427707680885,0.1829389306435374,-1.0999999999999766,2.754228703338107,8.16369818545854,-1.0278478122899877,-0.7668303410024677,-0.19803088050829132,0.07681176392368272,-1.0999999999999766,2.754228703338107,8.16369818545854,-1.0283141156536928,-0.7661817748686808,0.014258120291614773,0.27695082480043354,-1.0999999999999766
3.019951720401945,8.189447906896344,-0.475753169544074,-0.5186043505721543,-0.027346855659391878,-0.028765530946273543,-1.1999999999999744,3.019951720401945,8.189447906896344,-0.4759637084396182,-0.5180519929211194,0.14916808234918832,0.17667414266457016,-1.1999999999999744,3.019951720401945,8.189447906896344,-0.576705902424326,-0.5350260452762825,-0.07028399989360778,-0.03787783832896707,-1.1999999999999744,3.019951720401945,8.189447906896344,-0.5769431779583911,-0.5344819812168566,0.11278288207640585,0.17670838015165558,-1.1999999999999744,3.019951720401945,8.189447906896344,-1.0314159411381922,-0.7888601278360134,-0.21845459570731762,0.0731398149423157,-1.1999999999999744,3.019951720401945,8.189447906896344,-1.0316868286175094,-0.7884295083112072,-0.011029869464866948,0.27489770654324985,-1.1999999999999744
3.3113112148258264,8.213476565456784,-0.47976137122976326,-0.5383324882398597,-0.0405688785837377,-0.03617705463951282,-1.2999999999999723,3.3113112148258264,8.213476565456784,-0.47981868477342005,-0.5379735728543551,0.1302248491287621,0.16987031568783095,-1.2999999999999723,3.3113112148258264,8.213476565456784,-0.5806793791394433,-0.5548188647247692,-0.0850358280750001,-0.04600082953685458,-1.2999999999999723,3.3113112148258264,8.213476565456784,-0.5807621986964904,-0.5544653590067163,0.09234477705515332,0.16966386408007494,-1.2999999999999723,3.3113112148258264,8.213476565456784,-1.0346307600251663,-0.8095373649646511,-0.23899482199505329,0.06913538472257486,-1.2999999999999723,3.3113112148258264,8.213476565456784,-1.0347694125587843,-0.8092577925889337,-0.036964610610663584,0.2720893202736221,-1.2999999999999723
3.6307805477009136,8.23586449924315,-0.48339229082548485,-0.5568257199763522,-0.05390802735753297,-0.043933911596418795,-1.3999999999999702,3.6307805477009136,8.23586449924315,-0.4833480080662156,-0.5566022122750311,0.11080889740372868,0.1621166344750904,-1.3999999999999702,3.6307805477009136,8.23586449924315,-0.5842785410939833,-0.5733708926862882,-0.09989448554355818,-0.05451544911926476,-1.3999999999999702,3.6307805477009136,8.23586449924315,-0.5842583333016726,-0.5731507654672967,0.0714145962562931,0.16161262100991536,-1.3999999999999702,3.6307805477009136,8.23586449924315,-1.0375401434625608,-0.8288926649830763,-0.259641774161814,0.06470622543407956,-1.3999999999999702,3.6307805477009136,8.23586449924315,-1.0375889993060348,-0.8287187024169498,-0.06349890036970507,0.2683225969869163,-1.3999999999999702
3.9810717055348555,8.256693015728253,-0.4866793351282688,-0.5741292277872851,-0.06740299766977031,-0.051993493765589704,-1.499999999999968,3.9810717055348555,8.256693015728253,-0.486578132573797,-0.5739908256628432,0.09107459193046452,0.15360672074914916,-1.499999999999968,3.9810717055348555,8.256693015728253,-0.5875365880587964,-0.590727795038049,-0.1148992283085839,-0.06337928626419753,-1.499999999999968,3.9810717055348555,8.256693015728253,-0.5874578558175685,-0.5905914928242524,0.050152079675612526,0.1527502934898024,-1.499999999999968,3.9810717055348555,8.256693015728253,-1.0401716620205157,-0.8469784895681087,-0.28043654222288694,0.059895683549278544,-1.499999999999968,3.9810717055348555,8.256693015728253,-1.0401673812219059,-0.8468708438149726,-0.09045474623594885,0.2637798414949408,-1.499999999999968
4.365158322401523,8.276043644389112,-0.48966492062122313,-0.5902790360988242,-0.08103753712623174,-0.06057284797655882,-1.599999999999966,4.365158322401523,8.276043644389112,-0.48953353651640086,-0.5901946946876571,0.07101310102722991,0.14414109283321608,-1.599999999999966,4.365158322401523,8.276043644389112,-0.5904956124907947,-0.6069262354125335,-0.13003241988633363,-0.07282385478875142,-1.599999999999966,4.365158322401523,8.276043644389112,-0.5903850702805649,-0.6068431773632845,0.0285478487458235,0.14286435438661016,-1.599999999999966,4.365158322401523,8.276043644389112,-1.0425598570970216,-0.8638403798764962,-0.3013558441112778,0.054456381482015814,-1.599999999999966,4.365158322401523,8.276043644389112,-1.0425246512933874,-0.8637748238580691,-0.11784507480997064,0.2582416300567232,-1.599999999999966
4.786300923226224,8.293997460293227,-0.49238221392290527,-0.6053202161314957,-0.09483396109063591,-0.06962878986764309,-1.6999999999999638,4.786300923226224,8.293997460293227,-0.49223684105389154,-0.6052706581779717,0.050873273453191814,0.13397106180676488,-1.6999999999999638,4.786300923226224,8.293997460293227,-0.5931885640056684,-0.6220117918024926,-0.1453170817994014,-0.08280732662403167,-1.6999999999999638,4.786300923226224,8.293997460293227,-0.5930624306325534,-0.6219629899191368,0.006860512461283719,0.13221103295922276,-1.6999999999999638,4.786300923226224,8.293997460293227,-1.0447318617132062,-0.879530949423156,-0.32242505844582325,0.048430474438006854,-1.6999999999999638,4.786300923226224,8.293997460293227,-1.0446793180112905,-0.8794924524256835,-0.14537587094412885,0.25193900519954937,-1.6999999999999638
5.248074602497541,8.310634483974578,-0.4948577081946368,-0.6193040608379725,-0.1086833589205689,-0.0793135074751099,-1.7999999999999616,5.248074602497541,8.310634483974578,-0.49478169435782604,-0.6192010324536028,0.03064030803134088,0.12305924681604097,-1.7999999999999616,5.248074602497541,8.310634483974578,-0.5956417591657583,-0.6360361619885637,-0.16063902978839195,-0.09349358715432032,-1.7999999999999616,5.248074602497541,8.310634483974578,-0.5955825379995154,-0.6359347092595122,-0.01492507212460481,0.12074638799268911,-1.7999999999999616,5.248074602497541,8.310634483974578,-1.0467093332424398,-0.8941075151706279,-0.3435089492479655,0.041627638067829764,-1.7999999999999616,5.248074602497541,8.310634483974578,-1.0467057092561838,-0.89402752605411,-0.17306443410953065,0.24482457611172492,-1.7999999999999616
5.754399373371355,8.32603316006449,-0.49711329437864293,-0.6322858078686373,-0.12264318361707893,-0.08947379625983132,-1.8999999999999595,5.754399373371355,8.32603316006449,-0.4970355651208287,-0.6322008393848328,0.010446443807751393,0.11130292884117665,-1.8999999999999595,5.754399373371355,8.32603316006449,-0.597876895841349,-0.6490549109185508,-0.1760585151750682,-0.10472493274385997,-1.8999999999999595,5.754399373371355,8.32603316006449,-0.5978145579087588,-0.6489712447334597,-0.036670833395973546,0.10835785393144803,-1.8999999999999595,5.754399373371355,8.32603316006449,-1.0485099920918302,-0.9076301846137014,-0.3646780595823529,0.0342165911603054,-1.8999999999999595,5.754399373371355,8.32603316006449,-1.0484999526550105,-0.9075642495680327,-0.20075118593655006,0.2367607131644185,-1.8999999999999595
6.309573444801686,8.340269914641542,-0.49917223161295965,-0.6443165120652203,-0.13660675782926646,-0.10018772079875404,-1.9999999999999556,6.309573444801686,8.340269914641542,-0.4990957335747126,-0.6442451685138337,-0.009632536889064625,0.09895344454994515,-1.9999999999999556,6.309573444801686,8.340269914641542,-0.5999170832104319,-0.6611194594475442,-0.19146375061173515,-0.1165869512107065,-1.9999999999999556,6.309573444801686,8.340269914641542,-0.599854660575474,-0.661049211550754,-0.05829719548869505,0.0953033378442214,-1.9999999999999556,6.309573444801686,8.340269914641542,-1.0501528023004347,-0.9201554317292384,-0.3857997172629304,0.026088431059164918,-1.9999999999999556,6.309573444801686,8.340269914641542,-1.0501391069294357,-0.9201000946853952,-0.22834232666813392,0.22799817093724428,-1.9999999999999556
6.918309709189081,8.35341878918198,-0.5010518577720298,-0.655452006348149,-0.15055020871450608,-0.11144848060231283,-2.0999999999999552,6.918309709189081,8.35341878918198,-0.5009970415179374,-0.6553715255322778,-0.029526465338847174,0.085816311011218,-2.0999999999999552,6.918309709189081,8.35341878918198,-0.6017794871122817,-0.6722859013498272,-0.2068298112273652,-0.12907635511152193,-2.0999999999999552,6.918309709189081,8.35341878918198,-0.6017373178546848,-0.672206658777533,-0.07973023029789061,0.08137403756936834,-2.0999999999999552,6.918309709189081,8.35341878918198,-1.0516516961340479,-0.9317429577481455,-0.4068438200094704,0.017238750199688013,-2.0999999999999552,6.918309709189081,8.35341878918198,-1.0516509233935416,-0.9316805595033806,-0.2557494363155044,0.21830518787961495,-2.0999999999999552
7.585775750291511,8.365551147340799,-0.5027672622914281,-0.6657469716685434,-0.16444848744139762,-0.12324851921962576,-2.1999999999999513,7.585775750291511,8.365551147340799,-0.5027157426044582,-0.6656752021324763,-0.049171033509122,0.07214254713324664,-2.1999999999999513,7.585775750291511,8.365551147340799,-0.6034791190784397,-0.6826091585468994,-0.22213062280208007,-0.14218907778768042,-2.1999999999999513,7.585775750291511,8.365551147340799,-0.6034391474530736,-0.6825384950634259,-0.1009019410095604,0.06682885193527,-2.1999999999999513,7.585775750291511,8.365551147340799,-1.053019044036592,-0.9424510107659145,-0.42777910605775205,0.007663853236358875,-2.1999999999999513,7.585775750291511,8.365551147340799,-1.0530171059761457,-0.9423953876525211,-0.2828898974099445,0.2079340194870234,-2.1999999999999513
8.317637711026368,8.376735449561934,-0.5043327930881816,-0.6752545928311022,-0.17817783229141426,-0.1354951641798614,-2.2999999999999527,8.317637711026368,8.376735449561934,-0.5043012743847228,-0.6751730850220206,-0.06846883458695885,0.05785187386119617,-2.2999999999999527,8.317637711026368,8.376735449561934,-0.6050301995868139,-0.6921426381405453,-0.23723593852419356,-0.15582754464692883,-2.2999999999999527,8.317637711026368,8.376735449561934,-0.6050090246260886,-0.6920623883791528,-0.12170937217384648,0.0515792578733425,-2.2999999999999527,8.317637711026368,8.376735449561934,-1.054266402076479,-0.9523360610471698,-0.448447881054733,-0.0025579960583534955,-2.2999999999999527,8.317637711026368,8.376735449561934,-1.0542767835843314,-0.9522729125585983,-0.3096383853697482,0.19677112310595746,-2.2999999999999527
9.12010839355867,8.387037089671253,-0.5057641912093018,-0.6840233578705721,-0.1917253970412922,-0.1482364194919903,-2.399999999999949,9.12010839355867,8.387037089671253,-0.5057623138532463,-0.6839212816221902,-0.08741007285206948,0.04295291759671471,-2.399999999999949,9.12010839355867,8.387037089671253,-0.606448338898474,-0.7009350782063954,-0.2521322877615404,-0.17004678718538457,-2.399999999999949,9.12010839355867,8.387037089671253,-0.6064555551629773,-0.7008345796794089,-0.14214130839762262,0.035629661351492814,-2.399999999999949,9.12010839355867,8.387037089671253,-1.055406448949654,-0.961450279138667,-0.4688324759060407,-0.013491645570898214,-2.399999999999949,9.12010839355867,8.387037089671253,-1.055436978648661,-0.9613712205006912,-0.33597712424546344,0.18481155733475774,-2.399999999999949
9.99999999999955,8.396518287104431,-0.5070701549237562,-0.6921061320334516,-0.20504790174595655,-0.16125412620712254,-2.4999999999999485,9.99999999999955,8.396518287104431,-0.507094204033951,-0.6919863938783664,-0.10594847993145251,0.02762245000232255,-2.4999999999999485,9.99999999999955,8.396518287104431,-0.6077421668273111,-0.7090394795318993,-0.2667740739436262,-0.18461391906640046,-2.4999999999999485,9.99999999999955,8.396518287104431,-0.6077741865270809,-0.7089215944491549,-0.16214821835618665,0.01916317243345489,-2.4999999999999485,9.99999999999955,8.396518287104431,-1.0564462266685268,-0.9698485355896125,-0.48887608174720043,-0.02490275321379798,-2.4999999999999485,9.99999999999955,8.396518287104431,-1.0564942686051175,-0.9697558248180371,-0.36184248119453244,0.17223089547568549,-2.4999999999999485
10.96478196143129,8.40523802821135,-0.5082627734391032,-0.6995489236423573,-0.218107246989657,-0.17474145178912792,-2.5999999999999446,10.96478196143129,8.40523802821135,-0.5083094130622747,-0.6994142112793718,-0.1240095124712326,0.011795630800314427,-2.5999999999999446,10.96478196143129,8.40523802821135,-0.6089236704263143,-0.7165020436331098,-0.2811211023377638,-0.1997396041731747,-2.5999999999999446,10.96478196143129,8.40523802821135,-0.6089772651620642,-0.7163694185134588,-0.18165062571415191,0.0021079757103201757,-2.5999999999999446,10.96478196143129,8.40523802821135,-1.057395456379279,-0.9775796801255616,-0.5085279755965963,-0.03702519031951823,-2.5999999999999446,10.96478196143129,8.40523802821135,-1.0574586216846882,-0.9774754029967738,-0.3871337891051212,0.1589339192084367,-2.5999999999999446
12.022644346173491,8.41325205010589,-0.5093517596259503,-0.706397042868371,-0.23084348613660666,-0.18839900133724186,-2.6999999999999424,12.022644346173491,8.41325205010589,-0.509435888545589,-0.7062311338868881,-0.14156331725303062,-0.0043511276188823444,-2.6999999999999424,12.022644346173491,8.41325205010589,-0.6100024804980713,-0.7233682358898506,-0.2951099235032437,-0.2151004512099668,-2.6999999999999424,12.022644346173491,8.41325205010589,-0.6100924328599682,-0.7232049002698702,-0.20061595021842038,-0.015351305863866571,-2.6999999999999424,12.022644346173491,8.41325205010589,-1.0582619484208315,-0.9846913057307738,-0.5277081292282269,-0.04953108336785306,-2.6999999999999424,12.022644346173491,8.41325205010589,-1.0583521693527516,-0.9845629117425716,-0.4118056921272881,0.14510015144031385,-2.6999999999999424
13.182567385563349,8.42061286074269,-0.5103460147784062,-0.7126934449364946,-0.2432834361513052,-0.20241044644909678,-2.7999999999999403,13.182567385563349,8.42061286074269,-0.5104712906626574,-0.7124919592503112,-0.1586164891860875,-0.02100249229218676,-2.7999999999999403,13.182567385563349,8.42061286074269,-0.6109874222182654,-0.7296811543884445,-0.30876905525861886,-0.23089836780470208,-2.7999999999999403,13.182567385563349,8.42061286074269,-0.6111173951644453,-0.7294827969508901,-0.21905009692106603,-0.03341462582988797,-2.7999999999999403,13.182567385563349,8.42061286074269,-1.0590528519608142,-0.9912284667292006,-0.5464499119291482,-0.06263378873113368,-2.7999999999999403,13.182567385563349,8.42061286074269,-1.05917317116117,-0.99107257571902,-0.4358593471773311,0.13051305458317586,-2.7999999999999403
14.454397707458453,8.427369789252232,-0.5112536929568918,-0.7184787106391468,-0.2553267159266497,-0.21653955434390326,-2.899999999999938,14.454397707458453,8.427369789252232,-0.5114208277764725,-0.718240265845381,-0.17511547706678954,-0.03782394232500508,-2.899999999999938,14.454397707458453,8.427369789252232,-0.6118865791609025,-0.7354815113093629,-0.3219919726224383,-0.24687476544689346,-2.899999999999938,14.454397707458453,8.427369789252232,-0.6120573311458593,-0.7352467719131859,-0.23689543850991512,-0.05172657626194166,-2.899999999999938,14.454397707458453,8.427369789252232,-1.059774708870247,-0.9972336726715056,-0.5646188502931757,-0.07608053191702524,-2.899999999999938,14.454397707458453,8.427369789252232,-1.059925873589357,-0.9970492241999729,-0.4592183981710889,0.11552781282234648,-2.899999999999938
15.848931924610202,8.433569061009742,-0.5121062464351311,-0.7237656797267285,-0.267007426776658,-0.23090646039092277,-2.999999999999936,15.848931924610202,8.433569061009742,-0.5122906437109549,-0.7235156990624212,-0.19104569109913783,-0.055022954349588815,-2.999999999999936,15.848931924610202,8.433569061009742,-0.6127310866543354,-0.7407826617805213,-0.33481491180486245,-0.2631625324706839,-2.999999999999936,15.848931924610202,8.433569061009742,-0.6129183308690003,-0.7405365690146155,-0.2541354512682652,-0.07051094470569197,-2.999999999999936,15.848931924610202,8.433569061009742,-1.0604524812281682,-1.0027272842058608,-0.5822576849958025,-0.0900100151855554,-2.999999999999936,15.848931924610202,8.433569061009742,-1.0606152061847922,-1.0025339492216432,-0.48185603683629097,0.0998986549484755,-2.999999999999936
17.378008287492698,8.439253892415682,-0.5128604454575587,-0.7286432086318264,-0.2783099553861099,-0.24536581127987134,-3.099999999999934,17.378008287492698,8.439253892415682,-0.5130808549228547,-0.7283612243820095,-0.2063969566400239,-0.0724267438540096,-3.099999999999934,17.378008287492698,8.439253892415682,-0.6134781799243214,-0.7456727496701738,-0.34722135112540187,-0.27960268423939283,-3.099999999999934,17.378008287492698,8.439253892415682,-0.6137005239267914,-0.7453951543390858,-0.27075830672751167,-0.08958395034373723,-3.099999999999934,17.378008287492698,8.439253892415682,-1.061052027167733,-1.0077877843728018,-0.5993436993549466,-0.10425822768386084,-3.099999999999934,17.378008287492698,8.439253892415682,-1.0612413378830254,-1.0075697353048092,-0.503751137067681,0.08380921970266186,-3.099999999999934
19.054607179631272,8.44446460089603,-0.5135488046127534,-0.7331171247443997,-0.2891812530521456,-0.2598255453992948,-3.199999999999932,19.054607179631272,8.44446460089603,-0.5138010849745456,-0.7328069227200764,-0.22116316367586464,-0.08987380680841284,-3.199999999999932,19.054607179631272,8.44446460089603,-0.6141600428234852,-0.7501581358868172,-0.359154820945335,-0.2960917172390687,-3.199999999999932,19.054607179631272,8.44446460089603,-0.6144134403109085,-0.749852765262542,-0.28675652027087395,-0.1087719634741795,-3.199999999999932,19.054607179631272,8.44446460089603,-1.0615991322552496,-1.012428782810563,-0.6158034530567882,-0.11872692079623093,-3.199999999999932,19.054607179631272,8.44446460089603,-1.0618119308327003,-1.0121889514943838,-0.5248879457028615,0.06743486202645244,-3.199999999999932
20.89296130853904,8.44923872616527,-0.5141831108526809,-0.7372124330287306,-0.2996585079528842,-0.2743519216898278,-3.2999999999999297,20.89296130853904,8.44923872616527,-0.5144553342688596,-0.7368860442767975,-0.23531781862132917,-0.1075225932640933,-3.2999999999999297,20.89296130853904,8.44923872616527,-0.6147883459199655,-0.7542640185204341,-0.3706550087177334,-0.3127030563868516,-3.2999999999999297,20.89296130853904,8.44923872616527,-0.6150610456093872,-0.7539427164440724,-0.3021009700326118,-0.12824569829211185,-3.2999999999999297,20.89296130853904,8.44923872616527,-1.062103162607098,-1.0166781039578332,-0.6316848354639575,-0.1334893944120239,-3.2999999999999297,20.89296130853904,8.44923872616527,-1.062330193309574,-1.0164257941690131,-0.5452236972531459,0.0505831849462659,-3.2999999999999297
